Date,Open,High,Low,Close,Adj Close,Volume
1999-01-04,22.187500,23.187500,21.687500,22.062500,13.604943,13168000
1999-01-11,21.500000,22.312500,20.687500,21.281250,13.123175,8359400
1999-01-18,21.406250,21.875000,19.375000,20.343750,12.545068,10041800
1999-01-25,20.375000,21.000000,19.500000,20.906250,12.891935,15622000
1999-02-01,21.187500,22.437500,20.531250,21.875000,13.489319,14206000
1999-02-08,21.875000,22.343750,18.843750,18.843750,11.620085,19300000
1999-02-15,19.125000,19.187500,18.218750,18.625000,11.485192,22683200
1999-02-22,18.750000,19.718750,18.687500,19.062500,11.754973,12279800
1999-03-01,19.187500,20.750000,19.187500,19.968750,12.313822,16239000
1999-03-08,19.812500,20.062500,19.000000,19.156250,11.812792,13364600
1999-03-15,19.156250,20.187500,19.156250,19.625000,12.101844,9187800
1999-03-22,19.531250,19.593750,18.500000,18.781250,11.581540,10993200
1999-03-29,19.125000,20.250000,18.812500,19.718750,12.159651,12497800
1999-04-05,19.718750,20.968750,19.406250,20.875000,12.872668,11932000
1999-04-12,20.750000,21.750000,20.218750,20.781250,12.814856,9522600
1999-04-19,21.000000,21.687500,20.406250,20.937500,12.911204,8637400
1999-04-26,21.875000,23.562500,21.656250,23.343750,14.395035,10823400
1999-05-03,23.250000,25.250000,22.968750,23.812500,14.684081,11983000
1999-05-10,24.031250,27.625000,24.000000,27.531250,16.977270,18464800
1999-05-17,27.250000,27.312500,25.406250,27.156250,16.746019,13142800
1999-05-24,27.500000,28.156250,25.125000,27.250000,16.803831,13026200
1999-05-31,27.250000,27.468750,26.406250,26.500000,16.341339,7443600
1999-06-07,26.500000,26.625000,25.062500,25.781250,15.898128,7562000
1999-06-14,25.750000,26.531250,25.031250,26.156250,16.129374,8262600
